UG;Kd-Nr.;Name;PLZ;Ort;VVJ;VJ;AJ;VK;VT;Gruppe;UK;P;SP 1;SP 2;letzter Besuch;letztes Telefonat
301;452.687;rbxiqosbwkpzrs;;Bochum;423,0290111;2433,25051;6564,155148;;;;;;;;;
311;452.687;rbxiqosbwkpzrs;;Döbeln;135,1489638;6813,435337;2232,041725;;;;;;;;;
331;452.701;tmtivphbxugrkfz;;Euskirchen;1202,538384;372,2762003;2373,763509;;;;;;;;;
331;452.711;axw;;GR ZEIST;4459,108453;4809,771801;2276,701972;;;;;;;;;
121;452.441;xqvnfc;;Hattersheim;5367,612359;838,5435948;3639,823631;;;;;;;;;
123;452.441;xqvnfc;;Bergrheinfeld;580,5529664;987,1461228;491,3296462;;;;;;;;;
201;452.441;xqvnfc;;Möhnesee;703,8254647;1039,635339;4551,329179;;;;;;;;;
201;452.549;qdcnyhfyafihwbtxx;;Güsten;449,6195933;3155,339626;788,7189151;;;;;;;;;
201;452.553;ruuzxy;;Arcola SP;256,926059;4199,524794;1497,935595;;;;;;;;;
224;452.553;ruuzxy;;Hillscheid;3836,210941;341,4930597;1834,429372;;;;;;;;;
311;452.553;ruuzxy;;Nürnberg;4477,438218;120,0742388;1133,477222;;;;;;;;;
311;452.556;ipkmbkvrcjavdo;;Emskirchen;2628,939611;244,7840803;4587,431201;;;;;;;;;
212;331.063;hblzbmkhul;;Seeburg;494,418355;1111,530935;612,5167556;;;;;;;;;
151;331.063;hblzbmkhul;;München;4205,791714;646,0608228;5985,918123;;;;;;;;;
161;331.063;hblzbmkhul;;Zeitz;3222,466499;6432,476028;395,6316186;;;;;;;;;
162;331.063;hblzbmkhul;;Passau;1017,486847;534,3259502;404,7997777;;;;;;;;;
171;331.063;hblzbmkhul;;Cham;2929,062525;3301,63942;615,9262497;;;;;;;;;
222;331.063;hblzbmkhul;;Dautphetal;2821,532033;3163,445526;2132,221723;;;;;;;;;
234;331.063;hblzbmkhul;;Trier;17889,43616;3012,591029;1986,098344;;;;;;;;;
232;331.063;hblzbmkhul;;Leutenbach;5199,34153;64,46580172;1581,449588;;;;;;;;;
331;331.063;hblzbmkhul;;Viersen;50,80552002;3551,142903;3080,062995;;;;;;;;;
353;331.063;hblzbmkhul;;Orpington Kent BR 5 3AQ;1470,029333;662,3767698;41,79761418;;;;;;;;;
354;331.063;hblzbmkhul;;Dorsten;552,3888977;2185,867807;2543,143198;;;;;;;;;
162;331.083;piyhcocdr;;Hamburg;1415,730837;1016,05145;587,8086227;;;;;;;;;
171;331.083;piyhcocdr;;Eschelbronn;3292,010161;2156,367439;318,1151943;;;;;;;;;
172;331.083;piyhcocdr;;Marl;2325,795562;236,6196635;5759,485281;;;;;;;;;
191;331.083;piyhcocdr;;Mainz;1058,657613;4511,038419;3067,161008;;;;;;;;;
213;331.083;piyhcocdr;;Filsum;481,6165012;1020,563138;6505,346078;;;;;;;;;
224;331.083;piyhcocdr;;Maisach;3106,37899;4078,628136;1077,092252;;;;;;;;;
225;331.083;piyhcocdr;;Steyr;827,0145747;3941,473808;2448,535106;;;;;;;;;
321;331.083;piyhcocdr;;Bad Oyenhausen;3810,383808;1016,056378;4154,119133;;;;;;;;;
161;331.050;nhlnktgnfhxpqdd;;Geesthacht;3513,087258;245,1092895;3129,65506;;;;;;;;;
224;331.050;nhlnktgnfhxpqdd;;Hamburg;1220,731086;4534,327677;69,28258822;;;;;;;;;
321;331.050;nhlnktgnfhxpqdd;;Budapest;3135,661446;314,9992189;4725,895796;;;;;;;;;
341;331.050;nhlnktgnfhxpqdd;;Bremen;74,07878377;567,1377465;3681,33347;;;;;;;;;
172;331.061;uylzhkpuprxzdliz;;Straubing;2150,545687;2485,723485;2380,469501;;;;;;;;;
223;331.061;uylzhkpuprxzdliz;;Altenmarkt;1649,328864;33,06947578;1817,12472;;;;;;;;;
224;331.061;uylzhkpuprxzdliz;;Berlin;131,2328529;2776,613915;842,8728986;;;;;;;;;
225;331.061;uylzhkpuprxzdliz;;Putzbrunn;815,7543754;4034,42804;3567,854898;;;;;;;;;
311;331.061;uylzhkpuprxzdliz;;Oberndorf;823,4871462;2513,876447;3720,541956;;;;;;;;;
323;331.061;uylzhkpuprxzdliz;;Schönberg;3251,57364;1864,552513;3535,228733;;;;;;;;;
191;331.014;hqpuyr;;Moers;420,7971761;1202,895702;1299,396864;;;;;;;;;
201;331.014;hqpuyr;;Hamburg;4106,828565;3340,989625;39,6546223;;;;;;;;;
223;331.014;hqpuyr;;Göttingen;1071,759751;3149,178165;6205,464299;;;;;;;;;
224;331.014;hqpuyr;;Remich;386,2426659;509,9990356;1887,392392;;;;;;;;;
225;331.014;hqpuyr;;Langenfeld;2424,853588;6588,902607;5580,538374;;;;;;;;;
231;331.014;hqpuyr;;Herdecke;3203,587671;6075,711298;122,4839794;;;;;;;;;
211;331.016;cawyrnopurpck;;Celle;397,1241522;5349,980651;6246,842458;;;;;;;;;
121;331.016;cawyrnopurpck;;Unna;4895,962769;6546,468114;1557,947371;;;;;;;;;
161;253.010;ltp;;Jakarta;628,7286419;512,8864711;945,87285;;;;;;;;;
201;253.010;ltp;;Overath;1938,214009;1226,505735;40,73861224;;;;;;;;;
224;253.010;ltp;;Korschenbroich;6869,143965;967,6276348;215,5201824;;;;;;;;;
225;253.010;ltp;;Hürth;555,1633563;4261,022786;143,1993907;;;;;;;;;
301;253.010;ltp;;Halle;2818,730329;959,2358742;1117,890931;;;;;;;;;
321;253.010;ltp;;Herne;5479,2857;3406,084931;956,8642256;;;;;;;;;
331;253.010;ltp;;Hagen;295,641647;5914,107414;3975,707433;;;;;;;;;
341;253.010;ltp;;Karlsruhe;814,9825709;850,7713015;4682,485345;;;;;;;;;
111;253.014;nppxkswlohzswhkxy;;Düren;2773,330134;1209,118174;292,3590196;;;;;;;;;
102;253.023;mcfxllsqqjebcaykv;;Großbottwar;1824,734525;150,667476;872,9519476;;;;;;;;;
111;253.023;mcfxllsqqjebcaykv;;Lippetal;2607,252104;4812,45356;26,50244602;;;;;;;;;
121;253.023;mcfxllsqqjebcaykv;;Flonheim;1899,81975;4210,33936;2150,546167;;;;;;;;;
121;253.440;wwgglporajmnlfxbx;;Orsingen-Nenzingen;1962,844314;3131,949744;513,9561188;;;;;;;;;
201;253.440;wwgglporajmnlfxbx;;Weil am Rhein;4220,337931;4529,110493;1024,751275;;;;;;;;;
311;253.440;wwgglporajmnlfxbx;;Wetzlar;3352,928766;4945,864861;34,32976231;;;;;;;;;
225;253.449;nk;;Feucht;771,223811;2138,84674;385,9348002;;;;;;;;;
331;253.455;bjdankkum;;Brake;1864,782045;863,3176368;348,5756957;;;;;;;;;
103;331.014;hqpuyr;;Veitsbronn;6,151125095;3541,567911;2472,131001;;;;;;;;;
102;253.449;nk;;Papenburg;4305,098502;393,8162073;353,731528;;;;;;;;;
121;253.449;nk;;Berlin;1818,958335;5281,142045;3393,419094;;;;;;;;;
123;253.449;nk;;Eitting;1257,131347;760,9085328;170,7571712;;;;;;;;;
141;253.449;nk;;Hennef;250,6463787;2399,305099;817,3958187;;;;;;;;;
181;253.449;nk;;Bielefeld;548,7106525;272,3911899;2672,777786;;;;;;;;;
122;331.014;hqpuyr;;Terlano (BZ);111,7091725;768,0195441;6121,595124;;;;;;;;;
171;331.014;hqpuyr;;Hamburg;2152,242919;1917,619034;3161,038984;;;;;;;;;
331;252.998;lk;;Freiburg;4589,045555;1697,296639;447,4570247;;;;;;;;;
224;252.823;spgcwnhvs;;Detmold;1157,824157;5661,741976;6756,493138;;;;;;;;;
225;252.823;spgcwnhvs;;Memmingen;548,2899773;48,11415454;84,55587367;;;;;;;;;
131;252.734;oazofcjrzumbaz;;Fuldabrück-Bergshausen;12,56230256;1194,951384;605,858018;;;;;;;;;
225;252.734;oazofcjrzumbaz;;Frankfurt;95,33310534;938,5280001;1718,052647;;;;;;;;;
201;252.811;xiavvnrytowstdkuo;;Osterholz-Scharmbeck;926,3014556;198,9253014;2144,588401;;;;;;;;;
123;252.969;iixtgvxnxbiqmclvj;;Teningen;2660,009968;1753,325474;4545,247632;;;;;;;;;
213;252.969;iixtgvxnxbiqmclvj;;Duisburg;987,2912921;410,5598149;894,8221041;;;;;;;;;
224;252.969;iixtgvxnxbiqmclvj;;Berlin;4623,191372;4468,947603;278,8294766;;;;;;;;;
102;252.983;lyhdutkzkejqz;;Darmstadt;2387,708059;3433,998443;273,0825417;;;;;;;;;
121;252.983;lyhdutkzkejqz;;Leipzig;2921,762197;6926,967388;4709,589389;;;;;;;;;
201;252.988;xkhhenbdvxoluqytkn;;Schweitenkirchen;5360,787875;3817,65272;2390,344104;;;;;;;;;
141;252.989;cfffcjhkmcubgk;;Detmold;5341,184904;893,919792;350,0841411;;;;;;;;;
201;252.989;cfffcjhkmcubgk;;Bamberg;1942,090651;184,5918599;1121,610064;;;;;;;;;
224;252.989;cfffcjhkmcubgk;;Kaarst;4201,46526;154,8489719;2066,859169;;;;;;;;;
225;252.989;cfffcjhkmcubgk;;Nienburg;2066,902044;1653,137382;712,519861;;;;;;;;;
101;252.998;lk;;Olbernhau;1012,82912;11666,10379;1910,541885;;;;;;;;;
141;252.848;ykjuhjoikysrxuy;;Rosbach;4040,262754;3510,90467;2419,665015;;;;;;;;;
221;252.848;ykjuhjoikysrxuy;;Wuppertal;322,8574686;6341,577324;905,775246;;;;;;;;;
224;252.848;ykjuhjoikysrxuy;;Würzburg;1645,077617;1355,879811;1585,491303;;;;;;;;;
225;252.848;ykjuhjoikysrxuy;;Solingen;66,03111802;5596,652556;223,7910173;;;;;;;;;
311;252.887;o;;Dresden;3605,2206;1216,93902;7289,832203;;;;;;;;;
121;252.926;bxj;;Görlitz;5845,894627;1328,292041;3763,283545;;;;;;;;;
181;252.926;bxj;;Bremen;75,2171472;754,7857538;47,64131775;;;;;;;;;
212;252.926;bxj;;Hamburg;584,3534747;1274,400923;1219,29805;;;;;;;;;
225;252.926;bxj;;Sinzig;32,47708872;271,4397105;695,9073947;;;;;;;;;
121;252.932;cymxxwza;;Eschweiler;504,6955618;3300,019183;3901,416336;;;;;;;;;
111;252.839;cnreodplphpeuajee;;Tbilisi;6305,06144;3448,575795;297,7544503;;;;;;;;;
121;252.839;cnreodplphpeuajee;;Rottenburg;2309,365855;645,5803489;103,4304175;;;;;;;;;
141;252.839;cnreodplphpeuajee;;Oberkirch;27,50178218;842,660119;3942,024632;;;;;;;;;
225;252.839;cnreodplphpeuajee;;Paderborn;4908,796524;3625,608201;415,5014999;;;;;;;;;
231;252.839;cnreodplphpeuajee;;Geseke;1315,663416;1768,498967;4898,169916;;;;;;;;;
101;252.848;ykjuhjoikysrxuy;;Schwäbisch Gmünd;20867,64008;810,7590254;778,9705931;;;;;;;;;
102;252.848;ykjuhjoikysrxuy;;Hamburg;621,08267;3747,018589;729,4524577;;;;;;;;;
111;252.848;ykjuhjoikysrxuy;;Emden;2904,370355;6314,84983;726,5253405;;;;;;;;;
211;331.086;fv;;Gärtringen;349,0867365;4621,022876;3424,623563;;;;;;;;;
212;331.086;fv;;Dorsten;67,34597247;372,3052847;3324,736217;;;;;;;;;
221;331.086;fv;;Greven;1485,512017;3601,257024;48,52156171;;;;;;;;;
225;331.086;fv;;Aachen;1044,223195;124,1991913;5223,26794;;;;;;;;;
331;331.083;piyhcocdr;;Kirchlinteln;604,8255988;2111,298392;2609,734376;;;;;;;;;
341;331.083;piyhcocdr;;München;44,40307514;362,4611715;670,6855972;;;;;;;;;
353;331.083;piyhcocdr;;Böhlen;721,8680959;3262,094456;0,980293253;;;;;;;;;
354;331.083;piyhcocdr;;Emskirchen;195,2743079;252,1369324;4715,687821;;;;;;;;;
111;331.086;fv;;Coburg;1309,470099;998,3137893;157,4132344;;;;;;;;;
121;331.086;fv;;04 Netanya;2758,519266;1059,722794;372,997501;;;;;;;;;
122;331.086;fv;;Düsseldorf;5,373845348;768,469875;1532,264969;;;;;;;;;
236;331.086;fv;;Hohenahr;363,6952324;2843,541668;6844,34974;;;;;;;;;
103;331.087;vfubgaqlmuvoysrgg;;Brühl;674,9431871;210,2932892;1515,385426;;;;;;;;;
141;331.087;vfubgaqlmuvoysrgg;;Wiesbaden;2373,354543;4173,121685;1031,726966;;;;;;;;;
191;331.087;vfubgaqlmuvoysrgg;;;2273,058667;941,3509406;1279,237704;;;;;;;;;
201;331.087;vfubgaqlmuvoysrgg;;Hamburg;1805,152553;1278,473212;540,2212494;;;;;;;;;
211;331.087;vfubgaqlmuvoysrgg;;Usingen;102,5674678;3113,932958;2605,683619;;;;;;;;;
212;331.087;vfubgaqlmuvoysrgg;;Madrid;2325,236405;3950,064534;45,32208986;;;;;;;;;
224;331.087;vfubgaqlmuvoysrgg;;Stuttgart;3289,288083;2568,034341;425,8880502;;;;;;;;;
225;331.087;vfubgaqlmuvoysrgg;;Bielefeld;6721,359345;552,6316157;696,6916788;;;;;;;;;
301;331.121;bukpvifdxjdye;;Schnelldorf;826,0638832;1218,647743;758,9687995;;;;;;;;;
321;331.121;bukpvifdxjdye;;Kiel;43,09828594;3371,35647;6200,755928;;;;;;;;;
331;331.121;bukpvifdxjdye;;Passau;3184,921682;1127,574627;151,4906727;;;;;;;;;
323;331.117;ijzdyagyxolsm;;Herborn;68,77402186;616,6101192;238,6008002;;;;;;;;;
341;331.117;ijzdyagyxolsm;;Gera;1839,833589;6438,641621;2262,161681;;;;;;;;;
181;331.121;bukpvifdxjdye;;Anklam;684,5700274;60,39145641;3934,83848;;;;;;;;;
171;331.140;oxpbsjekmrvn;;Anger;1089,042072;1018,170139;176,817313;;;;;;;;;
131;331.140;oxpbsjekmrvn;;Dortmund;145,3761778;3297,213316;1818,266621;;;;;;;;;
141;331.140;oxpbsjekmrvn;;Gütersloh;3914,182318;1600,521961;1260,818284;;;;;;;;;
225;331.121;bukpvifdxjdye;;Rheinfelden;20,49359179;33,68465495;1001,139364;;;;;;;;;
231;331.121;bukpvifdxjdye;;Trier;5422,316812;1012,663231;5845,648609;;;;;;;;;
354;331.087;vfubgaqlmuvoysrgg;;Bad Bocklet/Aschach;1606,262375;895,3442675;24,39407144;;;;;;;;;
111;331.095;zbyw;;Absam;5299,015424;147,5062651;59,70473587;;;;;;;;;
213;331.095;zbyw;;Duisburg;2470,625422;126,4962993;708,2980645;;;;;;;;;
225;331.095;zbyw;;Surulere, Lagos;43,60650694;223,4322051;1340,471311;;;;;;;;;
161;331.108;dtbjmgghwecwcn;;Madrid;3263,507388;4247,503864;300,6251081;;;;;;;;;
224;331.108;dtbjmgghwecwcn;;Hettenrodt;1785,535477;4576,152239;5806,086028;;;;;;;;;
123;331.121;bukpvifdxjdye;;Kassel;2754,424917;4023,658375;446,0577347;;;;;;;;;
141;331.121;bukpvifdxjdye;;Herdorf;1961,507381;2057,84878;1971,558334;;;;;;;;;
151;331.121;bukpvifdxjdye;;Essen;1221,710628;2491,801119;4722,765577;;;;;;;;;
161;331.121;bukpvifdxjdye;;Osnabrück;740,9053799;6764,783647;582,7560383;;;;;;;;;
171;331.121;bukpvifdxjdye;;Schwerin;48,02158617;2981,231004;5201,688667;;;;;;;;;
141;331.095;zbyw;;Bergheim;451,9152865;1375,405597;4996,130523;;;;;;;;;
211;331.095;zbyw;;Deggendorf;1449,150585;5437,157753;4712,587065;;;;;;;;;
123;331.117;ijzdyagyxolsm;;Aschaffenburg;2276,898543;3798,551116;4689,194043;;;;;;;;;
212;331.117;ijzdyagyxolsm;;Bayreuth;3187,551935;2380,585391;1183,683413;;;;;;;;;
341;331.183;wzftahmbl;;Bad Bocklet/Aschach;3369,236219;508,6976419;1254,359334;;;;;;;;;
353;331.183;wzftahmbl;;Bremerhaven;4808,53712;2711,416602;395,0927317;;;;;;;;;
232;331.183;wzftahmbl;;Hechingen;728,1411418;3087,210352;1740,431404;;;;;;;;;
234;331.183;wzftahmbl;;Schwarmstedt;393,65;2449,046058;2784,418272;;;;;;;;;
236;331.183;wzftahmbl;;Detmold;3125,611235;947,5744517;3738,587511;;;;;;;;;
301;331.183;wzftahmbl;;Idstein;1786,940652;2632,848328;7312,289132;;;;;;;;;
322;331.183;wzftahmbl;;Jesteburg;2287,56756;555,6071185;1245,178202;;;;;;;;;
322;331.156;pvzusdlhqfphuy;;Mönchengladbach;249,4402465;4231,345116;620,7300869;;;;;;;;;
213;331.151;lshzrfuqgdofkcwksg;;Kelheim;61,84579192;149,8107681;103,5885006;;;;;;;;;
224;331.151;lshzrfuqgdofkcwksg;;479 Maia;1242,391332;614,9449936;5100,179637;;;;;;;;;
225;331.151;lshzrfuqgdofkcwksg;;Wien;2,053152449;4430,303658;4467,390817;;;;;;;;;
322;331.151;lshzrfuqgdofkcwksg;;München;2276,029537;1027,472458;2848,912215;;;;;;;;;
122;331.192;gknlj;;Bamberg;487,7875691;4555,855061;1507,706554;;;;;;;;;
181;331.192;gknlj;;Mönchengladbach;5296,552792;2049,419277;55,82645136;;;;;;;;;
191;331.192;gknlj;;Bad Oeynhausen;4866,547643;9234,929455;442,5973165;;;;;;;;;
171;331.192;gknlj;;Landshut;3473,369845;1236,615333;1113,224163;;;;;;;;;
222;331.192;gknlj;;Pliezhausen;1555,453919;5823,098591;350,8373231;;;;;;;;;
223;331.192;gknlj;;Mühlheim;72,50488495;4153,009926;444,3277761;;;;;;;;;
224;331.192;gknlj;;Remshalden;1404,979335;2244,490999;3486,983151;;;;;;;;;
225;331.192;gknlj;;Bockelnhagen;1282,457918;1764,318951;2158,462844;;;;;;;;;
191;331.151;lshzrfuqgdofkcwksg;;Stuttgart;748,9201807;788,9205079;1036,259516;;;;;;;;;
201;331.140;oxpbsjekmrvn;;Kassel;707,4100793;306,6976368;520,3516172;;;;;;;;;
213;331.140;oxpbsjekmrvn;;Koblenz;273,1893127;2541,211912;3607,303603;;;;;;;;;
224;331.140;oxpbsjekmrvn;;Halle;991,0536661;997,9855058;412,8734547;;;;;;;;;
225;331.140;oxpbsjekmrvn;;Düsseldorf;316,3512606;2305,145647;5847,513264;;;;;;;;;
341;331.140;oxpbsjekmrvn;;Bous;1160,849496;7933,491303;407,7017959;;;;;;;;;
123;331.150;eyevbkxbkudcgqp;;Erftstadt;8,865574924;4170,452452;1555,686584;;;;;;;;;
322;331.150;eyevbkxbkudcgqp;;Tampere;3498,142706;9552,594893;273,5841866;;;;;;;;;
224;331.158;rgbagztbbud;;Bottrop-Kirchhelm;1598,209278;1322,266464;24,23422091;;;;;;;;;
225;331.158;rgbagztbbud;;Bückeburg;1044,530999;1300,893955;265,8187804;;;;;;;;;
331;331.158;rgbagztbbud;;Hettenrodt;334,929537;254,1577922;801,0611806;;;;;;;;;
103;331.183;wzftahmbl;;Frankfurt;3901,143306;5299,15189;6697,179526;;;;;;;;;
111;331.183;wzftahmbl;;Tbilisi;743,6039679;4354,856219;3557,893579;;;;;;;;;
121;331.183;wzftahmbl;;Föhren;535,3038228;4590,61826;3204,699377;;;;;;;;;
123;331.183;wzftahmbl;;Öhringen;1099,577267;2864,036653;471,5007456;;;;;;;;;
131;331.183;wzftahmbl;;Emsdetten;4708,952067;936,1027043;1957,566022;;;;;;;;;
141;331.183;wzftahmbl;;Bremervörde;5602,012305;5643,046784;4181,496822;;;;;;;;;
151;331.183;wzftahmbl;;Wörthsee;1297,975245;1049,958775;1833,715865;;;;;;;;;
161;331.183;wzftahmbl;;Halle;10316,88393;70776,02187;3155,727314;;;;;;;;;
162;331.183;wzftahmbl;;Warendorf;4292,205219;5857,91917;7259,853169;;;;;;;;;
172;331.183;wzftahmbl;;Gingen;4480,231344;1254,310862;6216,545585;;;;;;;;;
181;331.183;wzftahmbl;;Fürstenzell;2877,150432;2523,793971;234,0984108;;;;;;;;;
191;331.183;wzftahmbl;;Celle;6024,088881;1558,19959;920,2829824;;;;;;;;;
201;331.183;wzftahmbl;;Mansfeld;1649,5181;2153,378553;2098,618242;;;;;;;;;
211;331.183;wzftahmbl;;Erlangen;3234,106017;451,8696788;3212,342167;;;;;;;;;
212;331.183;wzftahmbl;;Lauenau;1346,544977;2903,300135;1162,401555;;;;;;;;;
213;331.183;wzftahmbl;;Merching;1533,58206;1761,999488;3738,290154;;;;;;;;;
214;331.183;wzftahmbl;;Bielefeld;3007,876034;374,8083589;39,60800698;;;;;;;;;
224;331.183;wzftahmbl;;Schwerin;125,4887822;401,0201076;4541,519402;;;;;;;;;
201;130.200;sqnfaxtuumrbom;;München;6813,62545;2465,474608;14,26002806;;;;;;;;;
224;130.200;sqnfaxtuumrbom;;Euskirchen;1621,553494;3954,30078;759,4441002;;;;;;;;;
241;130.200;sqnfaxtuumrbom;;Gummersbach;396,7244336;75,0902022;2708,937233;;;;;;;;;
331;130.202;lzpcbjnks;;Köln;458,9172124;3399,108694;1076,151383;;;;;;;;;
111;130.209;uprwlos;;Emden;6242,254172;983,293954;288,3305847;;;;;;;;;
121;130.200;sqnfaxtuumrbom;;Bendorf;505,2634309;2350,583786;685,7492091;;;;;;;;;
123;130.200;sqnfaxtuumrbom;;Köln;267,9331351;5113,277106;425,6714502;;;;;;;;;
141;130.200;sqnfaxtuumrbom;;Neuss;303,2525459;981,9722351;2530,195557;;;;;;;;;
223;130.209;uprwlos;;Amberg;5135,837356;2290,19533;1785,5204;;;;;;;;;
224;130.209;uprwlos;;Simbach am Inn;192,4259932;4545,622992;570,0388825;;;;;;;;;
225;130.209;uprwlos;;München;677,4172;1406,717166;1210,772203;;;;;;;;;
231;130.209;uprwlos;;Garmisch-Partenkirchen;5185,034362;2010,719389;2678,674301;;;;;;;;;
123;130.209;uprwlos;;Bad Mergentheim;813,6393053;507,3578803;4226,854942;;;;;;;;;
141;130.194;hxqhemadxqv;;Soltau;158,1667279;1462,747646;3181,393106;;;;;;;;;
225;130.194;hxqhemadxqv;;Tuttlingen;597,5816141;1508,208898;4860,186606;;;;;;;;;
224;130.198;nkdp;;Stuttgart;88,21510886;33,85692634;1624,714637;;;;;;;;;
241;130.198;nkdp;;Ensdorf;2916,327608;3703,911535;4032,467045;;;;;;;;;
341;130.198;nkdp;;Sulzberg;4113,21312;578,006478;183,0986151;;;;;;;;;
123;130.189;r;;Osnabrück;1436,047341;2795,108936;671,0837234;;;;;;;;;
181;130.189;r;;Euskirchen;4074,964894;2453,320506;175,2932093;;;;;;;;;
201;130.189;r;;Uelzen;2841,103483;2814,823272;991,2762725;;;;;;;;;
224;130.191;rduh;;Nürnberg;939,6392944;4797,824854;844,9021056;;;;;;;;;
201;130.193;ptkkeof;;Rosdorf;214,3013683;3119,104504;49,8787402;;;;;;;;;
121;130.191;rduh;;Wittenberg;600,5873177;3507,874218;6874,464826;;;;;;;;;
322;130.166;y;;Viernheim;813,8457591;1973,722136;2328,37286;;;;;;;;;
323;130.166;y;;Wuppertal;2433,585665;4798,440999;6701,724589;;;;;;;;;
225;130.166;y;;Gütersloh;463,578563;767,3632886;111,8184498;;;;;;;;;
121;130.186;cducz;;Eppstein;1737,522571;4904,938972;384,1819354;;;;;;;;;
141;130.186;cducz;;Weimar;3379,776135;2885,111438;1686,528108;;;;;;;;;
353;130.166;y;;Hannover;2462,614289;2306,124969;1775,192013;;;;;;;;;
354;130.166;y;;Mainz;2722,54164;1362,033737;1329,718121;;;;;;;;;
201;130.169;hilbrgabtfhugz;;Sumgait;1305,264397;6694,860105;2176,785517;;;;;;;;;
141;130.181;bqny;;Dortmund;1513,276919;1566,972805;3889,679356;;;;;;;;;
201;130.181;bqny;;Moscow;100,0707488;1916,57404;4189,237144;;;;;;;;;
172;130.166;y;;Hermeskeil;258,799097;1675,637084;1393,471528;;;;;;;;;
191;130.166;y;;Euerdorf;5016,358821;4508,082768;2061,893629;;;;;;;;;
222;130.166;y;;Freudenstadt;-30,62253359;188,39171;3059,360666;;;;;;;;;
232;130.166;y;;Gerolstein;6261,376413;5497,175866;161,0922071;;;;;;;;;
123;129.845;bqvntbhmn;;Wunstorf;1732,550887;231,2153606;634,1551408;;;;;;;;;
331;130.073;mpyqgjwqvbgrgk;;Altenburg;803,5380039;438,6094748;1578,784781;;;;;;;;;
224;130.075;psis;;Wermelskirchen;2531,534242;832,1851018;1380,025883;;;;;;;;;
201;130.091;u;;Mülheim an der Ruhr;519,5504406;515,6984987;4692,509629;;;;;;;;;
141;130.092;enfzmlnnujucodpwfi;;Beilngries;2867,509697;5772,316014;1127,677521;;;;;;;;;
151;130.092;enfzmlnnujucodpwfi;;Hamburg;4326,672537;3264,230668;2645,229938;;;;;;;;;
224;130.092;enfzmlnnujucodpwfi;;Langensendelbach;3685,730315;304,8603516;1120,166658;;;;;;;;;
225;130.092;enfzmlnnujucodpwfi;;Hamburg;1177,238986;3331,018802;941,0672101;;;;;;;;;
123;130.104;uhwckifaglnw;;Flensburg;339,9381339;3779,30852;1426,974483;;;;;;;;;
212;130.104;uhwckifaglnw;;Essen;1474,953822;3447,274106;6847,195521;;;;;;;;;
323;130.104;uhwckifaglnw;;Hüllhorst;1648,411135;2774,464235;743,0757659;;;;;;;;;
331;130.107;hwcoafnucsdrowfd;;Frankfurt;2152,121971;2404,265519;2061,53412;;;;;;;;;
111;130.117;cfyl;;Freiburg;1137,494194;75,7093235;450,5187617;;;;;;;;;
141;130.117;cfyl;;Düsseldorf;1732,323112;1861,490881;52,05018844;;;;;;;;;
111;130.120;fkzxcsv;;Hohenwestedt;3956,996365;5804,269398;4456,881089;;;;;;;;;
121;130.120;fkzxcsv;;Frankfurt;382,9194239;430,2782405;1000,680669;;;;;;;;;
123;130.120;fkzxcsv;;Leipzig;131,0496039;451,5245759;7206,908123;;;;;;;;;
141;130.120;fkzxcsv;;Gelsenkirchen;4706,152816;2662,853801;451,1711448;;;;;;;;;
225;130.120;fkzxcsv;;Dinkelsbühl;3415,467142;672,6046975;148,6398208;;;;;;;;;
101;130.127;tiunyecj;;Pretzfeld;9457,97218;3579,139152;3060,293477;;;;;;;;;
161;130.127;tiunyecj;;Köln;-14689,87738;2470,5287;4620,852978;;;;;;;;;
224;130.127;tiunyecj;;Kiel;1867,312578;2718,974369;609,0372546;;;;;;;;;
111;130.128;fjswrytznppggb;;Neubrandenburg;1274,710609;348,1415433;1615,713931;;;;;;;;;
201;130.128;fjswrytznppggb;;Straubing;6048,67274;4006,490393;1364,214932;;;;;;;;;
121;130.129;kzwgwavvmqvokot;;Wien;1025,978389;1049,265608;333,2643656;;;;;;;;;
141;130.129;kzwgwavvmqvokot;;Remscheid;4678,177956;564,497235;292,4133343;;;;;;;;;
201;130.129;kzwgwavvmqvokot;;Paderborn;208,1864235;330,0335318;3327,983457;;;;;;;;;
222;130.129;kzwgwavvmqvokot;;Esslingen;3975,715903;327,8310405;2011,131128;;;;;;;;;
212;130.133;t;;;1,353109223;2888,330864;1836,225682;;;;;;;;;
141;130.134;yuvgk;;5 Moscow;159,7736186;2347,493596;1599,144563;;;;;;;;;
111;130.137;#NV;;Wiesent;766,0259192;443,8403188;682,332009;;;;;;;;;
121;130.137;#NV;;Hermeskeil;232,9064259;1572,611393;4548,046098;;;;;;;;;
201;130.137;#NV;;Schömberg;4497,672049;204,706506;7557,327949;;;;;;;;;
102;130.142;xwnvvigragaz;;Niederndorf;1343,451111;621,4338702;4895,553394;;;;;;;;;
181;130.142;xwnvvigragaz;;Dörentrup;805,1192597;865,0762167;373,0411194;;;;;;;;;
191;130.142;xwnvvigragaz;;Cuxhaven;1918,801838;6245,65035;749,2977481;;;;;;;;;
102;130.154;ohzmg;;Zirndorf;32,05411173;1270,744236;2498,955929;;;;;;;;;
121;130.158;#NV;;Rheinstetten;4667,833395;2631,345589;3643,551623;;;;;;;;;
225;130.158;#NV;;Weilerswist;783,5453508;1412,653584;4296,796669;;;;;;;;;
123;130.122;ypegcugup;;Düsseldorf;76,90179158;419,3347357;1581,434452;;;;;;;;;
